,0,1,2,3,4,5,6,7,8,9
2017-04-26 00:00:00,325.30692092999726,11498.089827149986,1372.1,1400.0,1411.7,1392.4689166466585,1362.3,20815.0,15988354.41593441,442854.53182966507
2017-05-06 00:00:00,693.6498440200019,13201.220763160041,1545.0,1580.9,1605.1,1577.8792145549378,1540.1,21491.0,20819418.705974992,1132390.700632282
2017-10-07 00:00:00,2485.717895389988,15523.358678410174,4370.0,4359.6,4505.0,4374.378857915291,4309.0,25237.0,68117924.96653762,11039231.354221158
2017-11-10 00:00:00,-14930.38957056008,89970.52586259879,6716.0,7175.0,7324.0,6816.794188666151,6405.0,156239.0,611625363.1236122,-100357525.7913999
2018-03-04 00:00:00,-799.7629261400803,28466.765024542827,11144.0,11144.0,11549.0,11268.839952588422,11050.0,79354.0,320744647.2839445,-8716366.62383341
2018-03-11 00:00:00,3646.8908228000046,65176.712625383865,9630.5,9020.0,9729.0,9071.399708207058,8428.0,150539.0,592738702.5547836,34370233.966811195
2018-03-08 00:00:00,-8171.661115769627,68596.97483341623,9791.3,9296.8,10112.0,9611.031875661809,9025.0,157461.0,655467308.9009926,-76738935.01859145
2017-02-18 00:00:00,489.3129511500005,7001.566720529984,1066.5,1059.7,1071.1,1063.8214261344226,1053.1,5862.0,7451896.675351832,528585.4473693407
2017-06-29 00:00:00,-1098.5402897600004,12645.9637099401,2503.7,2472.4,2537.8,2490.45498561602,2424.0,25217.0,31491423.16391859,-2677483.3790879203
2017-07-24 00:00:00,-1100.0501919999651,19782.939779159664,2763.0,2763.0,2812.0,2759.421567224868,2707.1,32832.0,54570587.21012233,-2961293.860832123
2017-07-14 00:00:00,-2416.2392098399932,26586.289729960394,2330.1,2206.5,2345.6,2245.011200109643,2138.0,36095.0,59305312.872198485,-5280019.5753317205
2017-09-02 00:00:00,-7715.098961890044,51183.07223855116,4583.0,4649.5,4970.0,4633.871526285744,4400.1,82942.0,236706535.72624323,-34932536.216055565
2017-09-25 00:00:00,3834.9512272500224,37042.42498274986,3769.2,3930.1,3977.0,3844.6324941484463,3653.7,53678.0,142649613.47872484,14621623.910406997
2018-01-10 00:00:00,-2297.63380617997,57906.94270082355,14429.0,14544.0,14901.0,14107.204030431774,13300.0,187415.0,816374304.6158091,-31273950.31328661
2018-01-26 00:00:00,3633.811103890029,57395.291630011416,10485.0,11361.0,11700.0,10891.840167182983,10276.0,160873.0,622854162.3795346,39670177.46681135
2018-02-16 00:00:00,-2593.710681390009,45217.41231333409,9803.4,10078.0,10271.0,9992.631733792352,9670.0,119792.0,451476314.1944722,-25233921.72558198
2018-03-01 00:00:00,2205.245756490048,34284.42293977326,10399.0,10871.0,11095.0,10721.964268628075,10210.0,99509.0,368178895.1770487,23695974.274683252
2017-03-01 00:00:00,3157.2904937600115,21757.302767840534,1189.1,1224.3,1236.4,1216.4980770497311,1186.0,15185.0,26445800.095547177,3855657.4534955905
2017-08-21 00:00:00,2684.0829060999718,26065.287006740567,4059.6,3998.2,4094.7,4025.7342699644737,3951.0,54862.0,104821259.33076185,10831900.853625812
2018-02-27 00:00:00,651.1738519599692,40391.76930148297,10564.0,10706.0,10888.0,10583.153291881266,10125.0,101549.0,428088212.298007,7296492.406200275
2017-02-23 00:00:00,6366.090110570014,24062.977903370236,1128.2,1189.8,1197.0,1158.323950790863,1116.5,14225.0,27889734.19267951,7386408.075077591
2017-04-23 00:00:00,677.6915632599988,7645.57331020001,1340.1,1339.0,1359.0,1345.3877829820476,1336.0,12810.0,10287337.368003748,924692.28007178
2017-06-04 00:00:00,-424.02500752000606,11408.664421299978,2488.1,2440.0,2498.0,2451.487068294971,2365.0,21296.0,27962468.861187942,-960851.3554803014
2017-06-20 00:00:00,-540.6457633199997,19849.002317820243,2594.4,2714.5,2780.0,2669.7583682711575,2568.2,32561.0,53310890.85374576,-1503342.9953070786
2017-07-19 00:00:00,-3029.622300870009,34960.68130587063,2300.4,2253.4,2400.0,2299.584805676799,2213.9,45611.0,80649250.18674806,-6733177.12692431
2017-12-22 00:00:00,-19585.67493802011,181461.73892414058,12628.0,13489.391963999999,15842.429995299997,13191.212038840184,10700.0,507615.0,2372074900.866267,-240379172.24701554
2018-02-23 00:00:00,-2509.707804760017,59488.552170303854,9826.4,10144.0,10395.0,10000.830574681773,9583.1,134174.0,593260766.1955757,-22922560.542380195
2017-02-14 00:00:00,240.94709973000343,12015.37071349008,996.52,1011.6,1019.0,1008.0098955223839,988.6,11390.0,12110106.357006963,242810.82990914088
2017-02-24 00:00:00,-2355.0887894298994,44864.795913210364,1189.5,1185.4,1222.4,1182.212145617245,1110.0,24585.0,52882005.47177047,-2594105.06965142
2017-03-12 00:00:00,1739.5380765100012,18052.165715870156,1172.5,1224.4,1232.7,1199.6584511835376,1166.8,13223.0,21730389.076049548,2118139.159562052
2017-05-22 00:00:00,-3624.3938387200037,55014.13648248014,2027.0,2087.3,2222.2,2138.96149058215,1978.0,88692.0,117536020.34472057,-7299084.566396165
2017-07-26 00:00:00,-1415.3368953200004,32477.868116760616,2560.9,2527.73811996,2612.0,2493.1326762709223,2404.0,41108.0,80841810.09074607,-3334806.381754703
2017-08-02 00:00:00,152.06362151999429,22787.027650960197,2731.9,2702.0,2758.0,2707.4524972415793,2610.0,40785.0,61678884.57013765,499490.36299257237
2017-08-15 00:00:00,-4571.232548319995,60755.03491500039,4321.0,4089.0,4430.0,4126.8420390621795,3832.5,101164.0,250218770.88997808,-18011525.516074263
2017-11-19 00:00:00,1980.7481590200107,39847.24430054048,7773.2,7991.9,8130.0,7893.312320452339,7650.0,84570.0,315663532.16454303,15943451.758911347
2018-01-03 00:00:00,-4715.468983469953,38711.10560369396,15089.0,15150.0,15428.830918900001,14938.5490857503,14500.0,163143.0,578605242.7178311,-69741775.33352958
2017-02-17 00:00:00,2834.152816760004,15492.226437160149,1058.5,1043.2,1067.4,1049.6215944432954,1033.1,9646.0,16304903.049082413,2990966.8578680744
2017-07-08 00:00:00,-11.089444030005723,9550.494971030017,2461.8,2463.4,2542.6,2481.7428704365443,2436.1,22412.0,23716969.622336373,-6335.179732842604
2017-08-19 00:00:00,-3334.745533549973,39807.53909853122,3943.5,3944.0,4187.0,4061.109608249261,3907.0,77037.0,161452090.97700912,-13588438.578490091
2017-10-04 00:00:00,-864.5745859299977,25001.54905423026,4309.6,4215.9,4359.2,4245.457599554924,4174.3,37987.0,106074137.28774199,-3558035.09104804
2018-02-25 00:00:00,274.73138044999996,30738.039475832134,9665.6,9583.0,9840.0,9555.98551304699,9280.4,92550.0,293793689.32670796,3139063.378313156
2017-07-01 00:00:00,-3222.7414613999863,14855.011037240085,2420.6,2379.7,2441.0,2372.9143581485905,2291.0,24640.0,35137311.478139915,-7538789.197973271
2017-08-13 00:00:00,510.2596407300104,45827.20964251112,3865.7,3995.2,4190.0,4022.9911608623397,3834.2,90450.0,184110714.54007646,2276032.8172814758
2017-09-26 00:00:00,-1351.1586088600106,19947.30074580034,3930.0,3909.9,3985.0,3921.4248993480114,3838.0,34391.0,78195561.56385058,-5201144.369593217
2017-09-30 00:00:00,3948.7153709999884,29382.78164836057,4167.6,4367.1,4397.0,4309.221956836867,4160.0,44970.0,126764580.02300893,16952513.92868367
2017-03-10 00:00:00,-773.1556539599379,94625.85235445746,1195.2,1115.4,1339.9,1183.62499989824,958.5,49137.0,109880021.80797204,36033.87215716671
2017-06-07 00:00:00,-1992.5595145800032,20911.124732580203,2803.3,2803.1,2850.0,2747.9008475100773,2600.1,35118.0,57233581.67381829,-5392764.32149556
2017-09-22 00:00:00,673.2368840699969,45229.322441550634,3600.0,3602.3,3748.0,3607.9211569083027,3490.0,58044.0,162943188.19748485,2587085.5521380566
2017-12-19 00:00:00,-8283.242648210155,67910.60552639235,17597.0,18756.0,18987.0,17944.19034062427,16400.0,261877.0,1213360306.744188,-146812363.89774176
2018-02-24 00:00:00,711.6415342801818,56240.569880802395,9705.9,10437.0,10500.0,9839.153979992641,9350.3,125747.0,554621308.729492,8487795.457057083
2017-02-15 00:00:00,1126.5162706100034,5286.397795509986,1013.4,1013.9,1018.2,1011.2778819851507,1002.3,5118.0,5346764.4526700815,1143002.2584232613
2017-03-09 00:00:00,3913.8526760899904,23373.934108690373,1149.4,1190.4,1207.6,1177.1194567428508,1136.0,16714.0,27494452.20897615,4652528.552130714
2017-05-26 00:00:00,-3523.383817200014,38347.50315536074,2268.2,2125.9,2477.0,2265.993557054353,2007.0,60894.0,86442786.02817702,-7287514.815889742
2017-07-07 00:00:00,-2898.745529080013,16872.494006600187,2592.9,2479.3,2598.8,2506.4185617618036,2447.0,32174.0,42223713.82493273,-7290229.526348122
2017-07-28 00:00:00,5509.111562649941,39359.2832224916,2664.6,2784.8,2820.0,2746.7693499645575,2655.5,49821.0,107978719.33277279,15228176.206717243
2017-09-19 00:00:00,-2676.5877204700732,44881.243313211016,4084.3,3892.2,4114.0,3953.5067595835058,3836.2,63535.0,177452735.02014667,-10459241.359639121
2017-12-12 00:00:00,-2478.92912168003,52731.80228866496,16542.0,17314.0,17579.0,16874.894456043727,16210.0,205640.0,889484624.5106444,-40817403.92254765
2018-02-02 00:00:00,-2588.970888610158,125419.20619362555,9181.0,8739.5,9213.0,8677.390049281395,7960.0,266654.0,1081472323.4606314,-21292592.60977809
2017-04-09 00:00:00,4583.722049110003,16074.539953230047,1190.5,1221.2,1226.9,1205.52125418527,1179.4,14336.0,19383465.850725137,5521751.375592943
2017-05-19 00:00:00,-2932.523309759997,22380.65108262025,1949.5,1970.0,2000.0,1962.3101434798416,1925.0,33036.0,43943398.5472067,-5667191.005009829
2017-08-17 00:00:00,-1798.6543841699995,37947.79863589076,4261.1,4417.1,4492.3,4343.623852155576,4152.0,65500.0,164574282.77570397,-7522867.9610554725
2017-10-01 00:00:00,-1609.2741687499847,26700.77262031072,4316.1,4404.3,4424.0,4329.232895147354,4248.6,40660.0,115833447.96297973,-6951607.924144736
2017-10-22 00:00:00,-3725.495743320033,50049.157908860565,6005.9,5981.3,6075.0,5890.7942697379085,5705.0,67337.0,294784131.2412736,-21534392.703906108
2017-11-12 00:00:00,-7793.368879570417,173965.13675052705,6299.0,5810.7,6469.6,6022.985902230334,5400.2,242338.0,1044350800.4407488,-42322513.7162171
2017-11-18 00:00:00,-1578.6132595300069,40985.54561941084,7790.3,7790.4,7867.8,7666.295278306847,7412.0,91630.0,313847006.56249845,-11546896.072110306
2018-01-24 00:00:00,2287.336910040024,44177.78950050392,11045.0,11045.0,11557.88958366,11014.583280185096,10430.0,141864.0,486529229.76330346,25650097.67380015
2017-07-15 00:00:00,-6935.533568179992,40607.50445434073,2206.5,2085.0,2210.1,2061.734470229714,1975.1,47181.0,83576662.65309295,-14246396.956280034
2017-09-16 00:00:00,-11059.878036860067,67477.51904027996,3697.0,3681.5,3875.0,3683.9182355899943,3511.1,84438.0,247912016.8613603,-39875261.513798304
2017-04-10 00:00:00,-832.2430560799958,11383.81702906008,1216.3,1223.5,1229.9,1218.863273903561,1208.0,13293.0,13872829.570738986,-1003659.8411210414
2017-06-01 00:00:00,591.0858840500125,18413.256511510404,2335.2,2340.91899004,2368.2,2288.4949595508306,2187.3,33861.0,42179411.041689724,1424469.077792327
2017-05-25 00:00:00,-4904.31171152999,52558.34288769108,2480.0,2268.1,2690.0,2461.42131375278,2141.1,87903.0,128551187.05592778,-11264724.664133122
2017-07-05 00:00:00,-2282.5275542300074,13340.542779430069,2516.0,2533.9,2619.0,2552.196109785915,2477.9,27802.0,34027027.97451263,-5766125.334365554
2017-08-20 00:00:00,556.4051640799964,23887.561697920388,4106.0,4105.0,4199.9,4108.596471027487,3975.1,48040.0,98093932.13052346,2425902.2913359688
2017-11-02 00:00:00,2656.9379150299565,96471.56223132688,6954.2,6950.1,7350.0,6947.789640176972,6707.3,165910.0,671239601.7266006,19498558.283656478
2017-11-08 00:00:00,-2316.4264604300765,95667.46376561001,7102.1,7700.5,7899.9,7407.2072627556445,6977.4,151267.0,710255275.8031446,-16258685.98418516
2017-11-26 00:00:00,8665.744399699957,67976.34332816157,8753.6,9306.2,9495.0,9132.146411059919,8746.9,127478.0,620381989.2025685,78261959.97388716
2017-12-02 00:00:00,-1813.326831049962,50280.92362191234,10861.0,10880.0,11190.0,10924.539353556474,10621.0,110784.0,548879856.1954209,-18800675.77993787
2018-01-29 00:00:00,-2169.0224349299983,26159.794913291335,11235.0,11582.0,11975.0,11398.842192028327,11070.0,85792.0,298116037.1535809,-24634813.20788026
2017-09-05 00:00:00,3099.8067203098944,54822.45236151076,4207.5,4341.8,4471.0,4187.725882362804,3900.1,91279.0,229462128.43191242,13486174.268207759
2017-09-06 00:00:00,6147.7789572000665,37791.265367400985,4375.0,4624.5,4633.7,4506.532143445976,4352.4,62380.0,170304685.10679442,27698263.885622304
2017-02-19 00:00:00,-929.3728530799997,6146.372672960015,1057.1,1057.1,1066.0,1055.5458591420045,1045.0,4359.0,6483499.544455908,-972658.6067581833
