,0,1,2,3,4,5,6,7,8,9
2017-12-02 06:00:00,-161.17960674000267,12336.333110360558,10906.0,10966.0,11190.0,10993.987757183142,10801.0,28543.0,135561336.3505281,-1580196.7278614803
2017-12-29 18:00:00,-1363.624142529992,9585.796701430723,14570.0,14304.0,14679.0,14393.992228288067,14054.0,40721.0,137959002.78727347,-19504241.640699673
2017-12-28 06:00:00,-1755.5771438999818,18756.851661061173,13642.0,13721.0,14379.0,13839.836037367508,13145.0,51447.0,258807964.38503036,-23693005.502095055
2018-02-02 18:00:00,58.62651679000412,12955.828112351184,8735.7,8890.9,8962.0,8711.105801800215,8510.0,39189.0,112865386.17163731,688306.3566512561
2018-03-04 00:00:00,-1370.2989500600495,5266.2978310404005,11454.0,11202.0,11489.0,11254.45760591909,11117.0,17886.0,59241732.921344936,-15384585.240842335
2018-03-08 00:00:00,-1150.5286891400765,13491.356368601788,9910.5,9791.4,10023.0,9729.118370699742,9489.4,34536.0,131120912.45601587,-11006173.19780243
2018-03-11 00:00:00,50.57952016998991,14915.663886292188,8772.5,8814.1,8818.2,8604.814930814184,8428.0,35686.0,128215053.74219923,484973.4669640305
2017-02-18 00:00:00,359.03208461999924,1782.5284207199954,1056.9,1066.5,1069.0,1060.9080027835723,1053.1,1437.0,1892846.1969810044,384279.01149609487
2017-02-18 18:00:00,-192.57566727999998,1839.7270706399963,1065.0,1059.7,1068.4,1062.8836605080833,1055.0,1732.0,1954762.1786335073,-203243.48708217448
2017-03-13 06:00:00,1423.9473312599994,6028.719173640031,1220.7,1234.9,1237.3,1222.4403075328287,1206.7,5788.0,7368727.163819486,1758209.2683816955
2017-04-11 12:00:00,1674.7540092199927,4086.663812480008,1221.2,1236.4,1244.7,1231.323823884199,1220.0,3316.0,5036218.420563953,2066596.7400972778
2017-05-04 18:00:00,-2888.441285779995,17275.00966369973,1669.9,1607.1,1702.0,1610.2195196884318,1519.0,23110.0,27824656.594869245,-4596501.821915962
2017-05-14 12:00:00,-372.94099599999834,2360.985199859985,1818.9,1792.1,1834.2,1808.6115718157228,1775.2,3690.0,4261958.416990052,-664748.1880646889
2017-05-15 12:00:00,-88.14406241000113,4764.8557535101045,1777.1,1749.3,1777.7,1747.7428173147339,1719.0,6815.0,8318666.916469703,-146858.27309480496
2017-05-27 12:00:00,-777.9655488199998,11147.959257900353,1983.8,2012.8,2064.9,1986.8265624999826,1904.5,16256.0,22093055.66885819,-1437909.344525367
2017-05-30 18:00:00,584.750011080001,8212.452628260346,2200.9,2146.7,2215.8,2153.4460876950843,2080.1,14226.0,17632822.995256614,1310512.9634418157
2017-06-02 12:00:00,26.257404080000097,2738.2019388199983,2305.6,2326.9,2347.0,2303.0321707236126,2275.0,4839.0,6301941.209624809,76684.2724089287
2017-06-11 18:00:00,-711.5859522600011,3759.524438340036,2931.4,2941.8,2961.1,2931.5866077497835,2906.1,13239.0,11021168.695225818,-2070097.121189968
2017-06-29 00:00:00,185.54133425999862,1899.4390447400137,2518.5,2503.5,2535.0,2513.495915327025,2485.1,3805.0,4774423.689037059,470694.9528537669
2017-07-06 12:00:00,-242.9730118499984,2244.792377370024,2565.5,2583.5,2591.7,2575.525390426001,2560.5,5777.0,5782295.132108428,-625600.8670397057
2017-07-14 00:00:00,185.72963124999944,3595.5180466900365,2330.1,2303.9,2345.6,2303.21397513097,2273.8,7068.0,8278775.308292179,427669.1352626697
2017-07-14 12:00:00,-2414.053971779997,12881.671929680197,2307.4,2195.4,2307.4,2231.791604443718,2154.1,14414.0,28676938.194248673,-5351550.494293022
2017-07-24 00:00:00,-1057.0491179500104,4087.465187930018,2749.2,2717.9,2785.0,2754.82873219812,2707.1,8888.0,11244470.673971925,-2907108.4525678763
2017-07-28 06:00:00,4326.268602049934,12324.880079570585,2685.0,2814.9,2820.0,2750.609660083918,2680.8,15249.0,33913482.10055262,11943290.322449276
2017-07-28 18:00:00,681.9046616599954,5952.738477560306,2768.0,2784.8,2809.0,2770.265135950769,2723.3,8944.0,16485168.30997934,1910327.1605527562
2017-07-31 12:00:00,1501.4271195599974,6108.2303735401265,2776.6,2781.0,2814.9,2784.8168838369525,2757.9,10821.0,17009184.766415294,4200983.746064418
2017-08-11 18:00:00,833.7209845599962,8675.500285620083,3536.0,3643.4,3695.0,3600.349579079308,3520.8,16749.0,31292968.367273424,2969747.7905351496
2017-08-15 12:00:00,-2658.5240594199763,20775.66633770002,4120.0,4089.0,4133.0,3987.861155680701,3832.5,34494.0,82691281.55341992,-10465617.63635964
2017-08-19 06:00:00,-1120.3821981399965,11262.984376120396,4053.8,3944.0,4073.9,3999.1925463487214,3907.0,20099.0,44952266.24782463,-4496034.867321707
2017-08-25 06:00:00,83.48297463999933,3694.2584139800338,4323.2,4338.9,4370.1,4335.026565193824,4292.8,7492.0,16017920.95035249,382056.28217777074
2017-09-02 00:00:00,-1133.0128303799959,14500.349217540317,4909.2,4590.3,4970.0,4813.776359158194,4535.0,22871.0,69377140.759592,-5357497.812512144
2017-09-25 00:00:00,2570.05735770001,7506.990741420082,3654.4,3769.9,3818.3,3752.6087544021257,3653.7,11576.0,28209005.304131187,9673969.010564324
2017-10-01 18:00:00,-99.4752106399944,9454.751116500096,4305.2,4404.3,4424.0,4368.7857998800055,4297.6,11636.0,41406572.325549304,-461595.424577769
2017-10-11 18:00:00,208.2906436699998,5553.325143210119,4840.0,4824.9,4881.4,4834.552741789139,4784.6,10877.0,26846321.11762838,1025722.1056212843
2017-12-11 12:00:00,-521.6190920599969,11231.313771981078,16049.0,16278.0,16500.0,16255.112128336204,15750.0,43974.0,182499135.63957986,-8147852.449817227
2017-11-22 18:00:00,1096.5643552799897,7001.768470720168,8142.0,8230.0,8278.7,8189.315202810242,8083.0,18359.0,57331247.590376236,9033489.715422485
2017-12-01 12:00:00,1385.2594097500416,34494.355757287354,9966.8,10451.0,10760.0,10470.128522487943,9966.8,65454.0,361005043.89877534,14262706.054847196
2018-01-10 00:00:00,-1969.414861179986,12652.298977981127,14429.0,14160.0,14479.0,14165.340368180778,13875.0,44062.0,179051206.57818535,-27752739.249968983
2017-12-19 18:00:00,-3127.711742820064,20343.343680780228,17959.0,17345.0,18186.0,17315.46348165869,16400.0,78289.0,351036930.1646982,-53218859.60470187
2018-01-26 00:00:00,1597.0228167700004,7616.824015850302,11147.0,11361.0,11700.0,11446.270583084339,11126.0,25240.0,87320942.38491344,18342626.238486543
2018-02-12 06:00:00,1885.082635140027,14058.650713740717,8386.3,8655.1,8860.0,8692.087210163794,8374.0,33390.0,122426090.71360809,16491494.925470572
